id,Etapa,Sensor,Temperatura,hora,minuto,segundo,fecha_de_llegada
5077,8,13,3.8,12,7,24,2025-08-08 12:10:39
5078,8,14,3.5,12,7,24,2025-08-08 12:10:39
5079,8,15,4.2,12,7,24,2025-08-08 12:10:39
5080,8,16,3.5,12,7,24,2025-08-08 12:10:39
5081,8,17,4.2,12,7,24,2025-08-08 12:10:39
5082,8,18,2.7,12,7,24,2025-08-08 12:10:39
5083,8,19,4.1,12,7,24,2025-08-08 12:10:39
5084,8,20,20.6,12,7,24,2025-08-08 12:10:39
5085,9,10,3.2,12,7,39,2025-08-08 12:10:39
5086,9,11,3.3,12,7,39,2025-08-08 12:10:39
5087,9,12,2.9,12,7,39,2025-08-08 12:10:39
5088,9,13,3.7,12,7,39,2025-08-08 12:10:39
5089,9,14,3.3,12,7,39,2025-08-08 12:10:39
5090,9,15,4.0,12,7,39,2025-08-08 12:10:39
5091,9,16,3.3,12,7,39,2025-08-08 12:10:39
5092,9,17,4.0,12,7,39,2025-08-08 12:10:39
5093,9,18,2.6,12,7,39,2025-08-08 12:10:39
5094,9,19,4.0,12,7,39,2025-08-08 12:10:39
5095,9,20,20.6,12,7,39,2025-08-08 12:10:39
5096,10,10,3.0,12,7,54,2025-08-08 12:10:39
5097,10,11,3.1,12,7,54,2025-08-08 12:10:39
5098,10,12,2.7,12,7,54,2025-08-08 12:10:39
5099,10,13,3.6,12,7,54,2025-08-08 12:10:39
5100,10,14,3.1,12,7,54,2025-08-08 12:10:39
5101,10,15,3.9,12,7,54,2025-08-08 12:10:39
5102,10,16,3.2,12,7,54,2025-08-08 12:10:39
5103,10,17,3.9,12,7,54,2025-08-08 12:10:39
5104,10,18,2.4,12,7,54,2025-08-08 12:10:39
5105,10,19,3.8,12,7,54,2025-08-08 12:10:39
5106,10,20,20.6,12,7,54,2025-08-08 12:10:39
5107,11,10,2.9,12,8,9,2025-08-08 12:10:39
5108,11,11,3.1,12,8,9,2025-08-08 12:10:39
5109,11,12,2.6,12,8,9,2025-08-08 12:10:39
5110,11,13,3.4,12,8,9,2025-08-08 12:10:39
5111,11,14,3.1,12,8,9,2025-08-08 12:10:39
5112,11,15,3.7,12,8,9,2025-08-08 12:10:39
5113,11,16,3.1,12,8,9,2025-08-08 12:10:39
5114,11,17,3.8,12,8,9,2025-08-08 12:10:39
5115,11,18,2.3,12,8,9,2025-08-08 12:10:39
5116,11,19,3.7,12,8,9,2025-08-08 12:10:39
5117,11,20,20.6,12,8,9,2025-08-08 12:10:39
5118,12,10,2.8,12,8,24,2025-08-08 12:10:39
5119,12,11,2.9,12,8,24,2025-08-08 12:10:39
5120,12,12,2.5,12,8,24,2025-08-08 12:10:39
5121,12,13,3.3,12,8,24,2025-08-08 12:10:39
5122,12,14,2.9,12,8,24,2025-08-08 12:10:39
5123,12,15,3.6,12,8,24,2025-08-08 12:10:39
5124,12,16,3.0,12,8,24,2025-08-08 12:10:39
5125,12,17,3.7,12,8,24,2025-08-08 12:10:39
5126,12,18,2.3,12,8,24,2025-08-08 12:10:39
5127,12,19,3.7,12,8,24,2025-08-08 12:10:39
5128,12,20,20.5,12,8,24,2025-08-08 12:10:39
5129,13,10,2.7,12,8,39,2025-08-08 12:10:39
5130,13,11,2.9,12,8,39,2025-08-08 12:10:39
5131,13,12,2.4,12,8,39,2025-08-08 12:10:39
5132,13,13,3.3,12,8,39,2025-08-08 12:10:39
5133,13,14,2.9,12,8,39,2025-08-08 12:10:39
5134,13,15,3.6,12,8,39,2025-08-08 12:10:39
5135,13,16,3.0,12,8,39,2025-08-08 12:10:39
5136,13,17,3.7,12,8,39,2025-08-08 12:10:39
5137,13,18,2.2,12,8,39,2025-08-08 12:10:39
5138,13,19,3.6,12,8,39,2025-08-08 12:10:39
5139,13,20,20.5,12,8,39,2025-08-08 12:10:39
5140,14,10,2.7,12,8,54,2025-08-08 12:10:39
5141,14,11,2.9,12,8,54,2025-08-08 12:10:39
5142,14,12,2.4,12,8,54,2025-08-08 12:10:39
5143,14,13,3.3,12,8,54,2025-08-08 12:10:39
5144,14,14,2.9,12,8,54,2025-08-08 12:10:39
5145,14,15,3.6,12,8,54,2025-08-08 12:10:39
5146,14,16,2.9,12,8,54,2025-08-08 12:10:39
5147,14,17,3.6,12,8,54,2025-08-08 12:10:39
5148,14,18,2.2,12,8,54,2025-08-08 12:10:39
5149,14,19,3.5,12,8,54,2025-08-08 12:10:39
5150,14,20,20.6,12,8,54,2025-08-08 12:10:39
5151,15,10,2.7,12,9,9,2025-08-08 12:10:39
5152,15,11,2.9,12,9,9,2025-08-08 12:10:39
5153,15,12,2.4,12,9,9,2025-08-08 12:10:39
5154,15,13,3.2,12,9,9,2025-08-08 12:10:39
5155,15,14,2.8,12,9,9,2025-08-08 12:10:39
5156,15,15,3.5,12,9,9,2025-08-08 12:10:39
5157,15,16,2.9,12,9,9,2025-08-08 12:10:39
5158,15,17,3.6,12,9,9,2025-08-08 12:10:39
5159,15,18,2.3,12,9,9,2025-08-08 12:10:39
5160,15,19,3.5,12,9,9,2025-08-08 12:10:39
5161,15,20,20.6,12,9,9,2025-08-08 12:10:39
5162,16,10,2.7,12,9,24,2025-08-08 12:10:39
5163,16,11,2.9,12,9,24,2025-08-08 12:10:39
5164,16,12,2.4,12,9,24,2025-08-08 12:10:39
5165,16,13,3.2,12,9,24,2025-08-08 12:10:39
5166,16,14,2.8,12,9,24,2025-08-08 12:10:39
5167,16,15,3.5,12,9,24,2025-08-08 12:10:39
5168,16,16,3.0,12,9,24,2025-08-08 12:10:39
5169,16,17,3.6,12,9,24,2025-08-08 12:10:39
5170,16,18,2.3,12,9,24,2025-08-08 12:10:39
5171,16,19,3.5,12,9,24,2025-08-08 12:10:39
5172,16,20,20.7,12,9,24,2025-08-08 12:10:39
5173,17,10,2.7,12,9,39,2025-08-08 12:10:39
5174,17,11,2.9,12,9,39,2025-08-08 12:10:39
5175,17,12,2.4,12,9,39,2025-08-08 12:10:39
5176,17,13,3.2,12,9,39,2025-08-08 12:10:39
5177,17,14,2.9,12,9,39,2025-08-08 12:10:39
5178,17,15,3.5,12,9,39,2025-08-08 12:10:39
5179,17,16,3.0,12,9,39,2025-08-08 12:10:39
5180,17,17,3.6,12,9,39,2025-08-08 12:10:39
5181,17,18,2.4,12,9,39,2025-08-08 12:10:39
5182,17,19,3.4,12,9,39,2025-08-08 12:10:39
5183,17,20,20.7,12,9,39,2025-08-08 12:10:39
5184,18,10,2.8,12,9,54,2025-08-08 12:10:39
5185,18,11,3.0,12,9,54,2025-08-08 12:10:39
5186,18,12,2.5,12,9,54,2025-08-08 12:10:39
5187,18,13,3.3,12,9,54,2025-08-08 12:10:39
5188,18,14,2.9,12,9,54,2025-08-08 12:10:39
5189,18,15,3.5,12,9,54,2025-08-08 12:10:39
5190,18,16,3.1,12,9,54,2025-08-08 12:10:39
5191,18,17,3.6,12,9,54,2025-08-08 12:10:39
5192,18,18,2.4,12,9,54,2025-08-08 12:10:39
5193,18,19,3.4,12,9,54,2025-08-08 12:10:39
5194,18,20,20.6,12,9,54,2025-08-08 12:10:39
5195,19,10,2.9,12,10,9,2025-08-08 12:10:39
5196,19,11,3.0,12,10,9,2025-08-08 12:10:39
5197,19,12,2.6,12,10,9,2025-08-08 12:10:39
5198,19,13,3.3,12,10,9,2025-08-08 12:10:39
5199,19,14,2.9,12,10,9,2025-08-08 12:10:39
5200,19,15,3.6,12,10,9,2025-08-08 12:10:39
5201,19,16,3.1,12,10,9,2025-08-08 12:10:39
5202,19,17,3.6,12,10,9,2025-08-08 12:10:39
5203,19,18,2.4,12,10,9,2025-08-08 12:10:39
5204,19,19,3.4,12,10,9,2025-08-08 12:10:39
5205,19,20,20.6,12,10,9,2025-08-08 12:10:39
5206,20,10,2.9,12,10,24,2025-08-08 12:10:39
5207,20,11,3.1,12,10,24,2025-08-08 12:10:39
5208,20,12,2.6,12,10,24,2025-08-08 12:10:39
5209,20,13,3.4,12,10,24,2025-08-08 12:10:39
5210,20,14,2.9,12,10,24,2025-08-08 12:10:39
5211,20,15,3.6,12,10,24,2025-08-08 12:10:39
5212,20,16,3.1,12,10,24,2025-08-08 12:10:39
5213,20,17,3.6,12,10,24,2025-08-08 12:10:39
5214,20,18,2.6,12,10,24,2025-08-08 12:10:39
5215,20,19,3.4,12,10,24,2025-08-08 12:10:39
5216,20,20,20.7,12,10,24,2025-08-08 12:10:39
5217,1,10,3.0,12,10,44,2025-08-08 12:15:44
5218,1,11,3.2,12,10,44,2025-08-08 12:15:44
5219,1,12,2.7,12,10,44,2025-08-08 12:15:44
5220,1,13,3.4,12,10,44,2025-08-08 12:15:44
5221,1,14,3.0,12,10,44,2025-08-08 12:15:44
5222,1,15,3.7,12,10,44,2025-08-08 12:15:44
5223,1,16,3.2,12,10,44,2025-08-08 12:15:44
5224,1,17,3.7,12,10,44,2025-08-08 12:15:44
5225,1,18,2.6,12,10,44,2025-08-08 12:15:44
5226,1,19,3.5,12,10,44,2025-08-08 12:15:44
5227,1,20,20.7,12,10,44,2025-08-08 12:15:44
5228,2,10,3.1,12,10,59,2025-08-08 12:15:44
5229,2,11,3.2,12,10,59,2025-08-08 12:15:44
5230,2,12,2.8,12,10,59,2025-08-08 12:15:44
5231,2,13,3.5,12,10,59,2025-08-08 12:15:44
5232,2,14,3.1,12,10,59,2025-08-08 12:15:44
5233,2,15,3.7,12,10,59,2025-08-08 12:15:44
5234,2,16,3.3,12,10,59,2025-08-08 12:15:44
5235,2,17,3.7,12,10,59,2025-08-08 12:15:44
5236,2,18,2.7,12,10,59,2025-08-08 12:15:44
5237,2,19,3.5,12,10,59,2025-08-08 12:15:44
5238,2,20,20.9,12,10,59,2025-08-08 12:15:44
5239,3,10,3.2,12,11,14,2025-08-08 12:15:44
5240,3,11,3.4,12,11,14,2025-08-08 12:15:44
5241,3,12,2.9,12,11,14,2025-08-08 12:15:44
5242,3,13,3.6,12,11,14,2025-08-08 12:15:44
5243,3,14,3.1,12,11,14,2025-08-08 12:15:44
5244,3,15,3.8,12,11,14,2025-08-08 12:15:44
5245,3,16,3.4,12,11,14,2025-08-08 12:15:44
5246,3,17,3.7,12,11,14,2025-08-08 12:15:44
5247,3,18,2.9,12,11,14,2025-08-08 12:15:44
5248,3,19,3.6,12,11,14,2025-08-08 12:15:44
5249,3,20,20.8,12,11,14,2025-08-08 12:15:44
5250,4,10,3.2,12,11,29,2025-08-08 12:15:44
5251,4,11,3.4,12,11,29,2025-08-08 12:15:44
5252,4,12,3.0,12,11,29,2025-08-08 12:15:44
5253,4,13,3.6,12,11,29,2025-08-08 12:15:44
5254,4,14,3.2,12,11,29,2025-08-08 12:15:44
5255,4,15,3.8,12,11,29,2025-08-08 12:15:44
5256,4,16,3.5,12,11,29,2025-08-08 12:15:44
5257,4,17,3.8,12,11,29,2025-08-08 12:15:44
5258,4,18,2.9,12,11,29,2025-08-08 12:15:44
5259,4,19,3.6,12,11,29,2025-08-08 12:15:44
5260,4,20,20.8,12,11,29,2025-08-08 12:15:44
5261,5,10,3.3,12,11,44,2025-08-08 12:15:44
5262,5,11,3.5,12,11,44,2025-08-08 12:15:44
5263,5,12,3.1,12,11,44,2025-08-08 12:15:44
5264,5,13,3.7,12,11,44,2025-08-08 12:15:44
5265,5,14,3.3,12,11,44,2025-08-08 12:15:44
5266,5,15,3.9,12,11,44,2025-08-08 12:15:44
5267,5,16,3.6,12,11,44,2025-08-08 12:15:44
5268,5,17,3.9,12,11,44,2025-08-08 12:15:44
5269,5,18,3.1,12,11,44,2025-08-08 12:15:44
5270,5,19,3.7,12,11,44,2025-08-08 12:15:44
5271,5,20,20.8,12,11,44,2025-08-08 12:15:44
5272,6,10,3.4,12,11,59,2025-08-08 12:15:44
5273,6,11,3.6,12,11,59,2025-08-08 12:15:44
5274,6,12,3.2,12,11,59,2025-08-08 12:15:44
5275,6,13,3.8,12,11,59,2025-08-08 12:15:44
5276,6,14,3.4,12,11,59,2025-08-08 12:15:44
5277,6,15,4.0,12,11,59,2025-08-08 12:15:44
5278,6,16,3.7,12,11,59,2025-08-08 12:15:44
5279,6,17,3.9,12,11,59,2025-08-08 12:15:44
5280,6,18,3.2,12,11,59,2025-08-08 12:15:44
5281,6,19,3.7,12,11,59,2025-08-08 12:15:44
5282,6,20,20.8,12,11,59,2025-08-08 12:15:44
5283,7,10,3.5,12,12,14,2025-08-08 12:15:44
5284,7,11,3.7,12,12,14,2025-08-08 12:15:44
5285,7,12,3.3,12,12,14,2025-08-08 12:15:44
5286,7,13,3.9,12,12,14,2025-08-08 12:15:44
5287,7,14,3.5,12,12,14,2025-08-08 12:15:44
5288,7,15,4.1,12,12,14,2025-08-08 12:15:44
5289,7,16,3.7,12,12,14,2025-08-08 12:15:44
5290,7,17,3.9,12,12,14,2025-08-08 12:15:44
5291,7,18,3.2,12,12,14,2025-08-08 12:15:44
5292,7,19,3.8,12,12,14,2025-08-08 12:15:44
5293,7,20,20.8,12,12,14,2025-08-08 12:15:44
5294,8,10,3.6,12,12,29,2025-08-08 12:15:44
5295,8,11,3.8,12,12,29,2025-08-08 12:15:44
5296,8,12,3.4,12,12,29,2025-08-08 12:15:44
5297,8,13,4.0,12,12,29,2025-08-08 12:15:44
5298,8,14,3.6,12,12,29,2025-08-08 12:15:44
5299,8,15,4.2,12,12,29,2025-08-08 12:15:44
5300,8,16,3.8,12,12,29,2025-08-08 12:15:44
5301,8,17,4.0,12,12,29,2025-08-08 12:15:44
5302,8,18,3.4,12,12,29,2025-08-08 12:15:44
5303,8,19,3.9,12,12,29,2025-08-08 12:15:44
5304,8,20,20.8,12,12,29,2025-08-08 12:15:44
5305,9,10,3.7,12,12,44,2025-08-08 12:15:44
5306,9,11,3.9,12,12,44,2025-08-08 12:15:44
5307,9,12,3.5,12,12,44,2025-08-08 12:15:44
5308,9,13,4.1,12,12,44,2025-08-08 12:15:44
5309,9,14,3.7,12,12,44,2025-08-08 12:15:44
5310,9,15,4.2,12,12,44,2025-08-08 12:15:44
5311,9,16,3.9,12,12,44,2025-08-08 12:15:44
5312,9,17,4.1,12,12,44,2025-08-08 12:15:44
5313,9,18,3.5,12,12,44,2025-08-08 12:15:44
5314,9,19,3.9,12,12,44,2025-08-08 12:15:44
5315,9,20,20.9,12,12,44,2025-08-08 12:15:44
5316,10,10,3.9,12,12,59,2025-08-08 12:15:44
5317,10,11,4.1,12,12,59,2025-08-08 12:15:44
5318,10,12,3.7,12,12,59,2025-08-08 12:15:44
5319,10,13,4.2,12,12,59,2025-08-08 12:15:44
5320,10,14,3.8,12,12,59,2025-08-08 12:15:44
5321,10,15,4.4,12,12,59,2025-08-08 12:15:44
5322,10,16,4.1,12,12,59,2025-08-08 12:15:44
5323,10,17,4.2,12,12,59,2025-08-08 12:15:44
5324,10,18,3.7,12,12,59,2025-08-08 12:15:44
5325,10,19,4.1,12,12,59,2025-08-08 12:15:44
5326,10,20,20.9,12,12,59,2025-08-08 12:15:44
5327,11,10,4.1,12,13,14,2025-08-08 12:15:44
5328,11,11,4.3,12,13,14,2025-08-08 12:15:44
5329,11,12,3.9,12,13,14,2025-08-08 12:15:44
5330,11,13,4.4,12,13,14,2025-08-08 12:15:44
5331,11,14,4.0,12,13,14,2025-08-08 12:15:44
5332,11,15,4.6,12,13,14,2025-08-08 12:15:44
5333,11,16,4.4,12,13,14,2025-08-08 12:15:44
5334,11,17,4.3,12,13,14,2025-08-08 12:15:44
5335,11,18,4.0,12,13,14,2025-08-08 12:15:44
5336,11,19,4.2,12,13,14,2025-08-08 12:15:44
5337,11,20,20.9,12,13,14,2025-08-08 12:15:44
5338,12,10,4.2,12,13,29,2025-08-08 12:15:44
5339,12,11,4.4,12,13,29,2025-08-08 12:15:44
5340,12,12,4.1,12,13,29,2025-08-08 12:15:44
5341,12,13,4.6,12,13,29,2025-08-08 12:15:44
5342,12,14,4.2,12,13,29,2025-08-08 12:15:44
5343,12,15,4.7,12,13,29,2025-08-08 12:15:44
5344,12,16,4.5,12,13,29,2025-08-08 12:15:44
5345,12,17,4.4,12,13,29,2025-08-08 12:15:44
5346,12,18,4.1,12,13,29,2025-08-08 12:15:44
5347,12,19,4.3,12,13,29,2025-08-08 12:15:44
5348,12,20,20.8,12,13,29,2025-08-08 12:15:44
5349,13,10,4.3,12,13,44,2025-08-08 12:15:44
5350,13,11,4.4,12,13,44,2025-08-08 12:15:44
5351,13,12,4.1,12,13,44,2025-08-08 12:15:44
5352,13,13,4.6,12,13,44,2025-08-08 12:15:44
5353,13,14,4.3,12,13,44,2025-08-08 12:15:44
5354,13,15,4.8,12,13,44,2025-08-08 12:15:44
5355,13,16,4.5,12,13,44,2025-08-08 12:15:44
5356,13,17,4.5,12,13,44,2025-08-08 12:15:44
5357,13,18,4.1,12,13,44,2025-08-08 12:15:44
5358,13,19,4.4,12,13,44,2025-08-08 12:15:44
5359,13,20,20.9,12,13,44,2025-08-08 12:15:44
5360,14,10,4.2,12,13,59,2025-08-08 12:15:44
5361,14,11,4.4,12,13,59,2025-08-08 12:15:44
5362,14,12,4.1,12,13,59,2025-08-08 12:15:44
5363,14,13,4.5,12,13,59,2025-08-08 12:15:44
5364,14,14,4.2,12,13,59,2025-08-08 12:15:44
5365,14,15,4.9,12,13,59,2025-08-08 12:15:44
5366,14,16,4.4,12,13,59,2025-08-08 12:15:44
5367,14,17,4.5,12,13,59,2025-08-08 12:15:44
5368,14,18,3.9,12,13,59,2025-08-08 12:15:44
5369,14,19,4.5,12,13,59,2025-08-08 12:15:44
5370,14,20,20.9,12,13,59,2025-08-08 12:15:44
5371,15,10,4.1,12,14,14,2025-08-08 12:15:44
5372,15,11,4.3,12,14,14,2025-08-08 12:15:44
5373,15,12,4.0,12,14,14,2025-08-08 12:15:44
5374,15,13,4.4,12,14,14,2025-08-08 12:15:44
5375,15,14,4.2,12,14,14,2025-08-08 12:15:44
5376,15,15,4.8,12,14,14,2025-08-08 12:15:44
5377,15,16,4.3,12,14,14,2025-08-08 12:15:44
5378,15,17,4.5,12,14,14,2025-08-08 12:15:44
5379,15,18,3.7,12,14,14,2025-08-08 12:15:44
5380,15,19,4.5,12,14,14,2025-08-08 12:15:44
5381,15,20,20.8,12,14,14,2025-08-08 12:15:44
5382,16,10,4.1,12,14,29,2025-08-08 12:15:44
5383,16,11,4.2,12,14,29,2025-08-08 12:15:44
5384,16,12,3.9,12,14,29,2025-08-08 12:15:44
5385,16,13,4.4,12,14,29,2025-08-08 12:15:44
5386,16,14,4.1,12,14,29,2025-08-08 12:15:44
5387,16,15,4.7,12,14,29,2025-08-08 12:15:44
5388,16,16,4.2,12,14,29,2025-08-08 12:15:44
5389,16,17,4.5,12,14,29,2025-08-08 12:15:44
5390,16,18,3.6,12,14,29,2025-08-08 12:15:44
5391,16,19,4.4,12,14,29,2025-08-08 12:15:44
5392,16,20,20.9,12,14,29,2025-08-08 12:15:44
5393,17,10,3.9,12,14,44,2025-08-08 12:15:44
5394,17,11,4.1,12,14,44,2025-08-08 12:15:44
5395,17,12,3.7,12,14,44,2025-08-08 12:15:44
5396,17,13,4.3,12,14,44,2025-08-08 12:15:44
5397,17,14,4.0,12,14,44,2025-08-08 12:15:44
5398,17,15,4.6,12,14,44,2025-08-08 12:15:44
5399,17,16,4.1,12,14,44,2025-08-08 12:15:44
5400,17,17,4.4,12,14,44,2025-08-08 12:15:44
5401,17,18,3.5,12,14,44,2025-08-08 12:15:44
5402,17,19,4.4,12,14,44,2025-08-08 12:15:44
5403,17,20,20.8,12,14,44,2025-08-08 12:15:44
5404,18,10,3.8,12,14,59,2025-08-08 12:15:44
5405,18,11,3.9,12,14,59,2025-08-08 12:15:44
5406,18,12,3.6,12,14,59,2025-08-08 12:15:44
5407,18,13,4.2,12,14,59,2025-08-08 12:15:44
5408,18,14,3.9,12,14,59,2025-08-08 12:15:44
5409,18,15,4.5,12,14,59,2025-08-08 12:15:44
5410,18,16,3.9,12,14,59,2025-08-08 12:15:44
5411,18,17,4.3,12,14,59,2025-08-08 12:15:44
5412,18,18,3.3,12,14,59,2025-08-08 12:15:44
5413,18,19,4.4,12,14,59,2025-08-08 12:15:44
5414,18,20,20.9,12,14,59,2025-08-08 12:15:44
5415,19,10,3.6,12,15,14,2025-08-08 12:15:44
5416,19,11,3.7,12,15,14,2025-08-08 12:15:44
5417,19,12,3.4,12,15,14,2025-08-08 12:15:44
5418,19,13,3.9,12,15,14,2025-08-08 12:15:44
5419,19,14,3.7,12,15,14,2025-08-08 12:15:44
5420,19,15,4.3,12,15,14,2025-08-08 12:15:44
5421,19,16,3.7,12,15,14,2025-08-08 12:15:44
5422,19,17,4.2,12,15,14,2025-08-08 12:15:44
5423,19,18,3.1,12,15,14,2025-08-08 12:15:44
5424,19,19,4.2,12,15,14,2025-08-08 12:15:44
5425,19,20,20.8,12,15,14,2025-08-08 12:15:44
5426,20,10,3.4,12,15,29,2025-08-08 12:15:44
5427,20,11,3.5,12,15,29,2025-08-08 12:15:44
5428,20,12,3.1,12,15,29,2025-08-08 12:15:44
5429,20,13,3.8,12,15,29,2025-08-08 12:15:44
5430,20,14,3.5,12,15,29,2025-08-08 12:15:44
5431,20,15,4.1,12,15,29,2025-08-08 12:15:44
5432,20,16,3.4,12,15,29,2025-08-08 12:15:44
5433,20,17,4.1,12,15,29,2025-08-08 12:15:44
5434,20,18,2.7,12,15,29,2025-08-08 12:15:44
5435,20,19,4.1,12,15,29,2025-08-08 12:15:44
5436,20,20,20.6,12,15,29,2025-08-08 12:15:44
5437,1,10,3.1,12,15,47,2025-08-08 12:20:47
5438,1,11,3.2,12,15,47,2025-08-08 12:20:47
5439,1,12,2.8,12,15,47,2025-08-08 12:20:47
5440,1,13,3.7,12,15,47,2025-08-08 12:20:47
5441,1,14,3.2,12,15,47,2025-08-08 12:20:47
5442,1,15,3.9,12,15,47,2025-08-08 12:20:47
5443,1,16,3.2,12,15,47,2025-08-08 12:20:47
5444,1,17,3.9,12,15,47,2025-08-08 12:20:47
5445,1,18,2.5,12,15,47,2025-08-08 12:20:47
5446,1,19,3.9,12,15,47,2025-08-08 12:20:47
5447,1,20,20.7,12,15,47,2025-08-08 12:20:47
5448,2,10,2.9,12,16,2,2025-08-08 12:20:47
5449,2,11,3.1,12,16,2,2025-08-08 12:20:47
5450,2,12,2.6,12,16,2,2025-08-08 12:20:47
5451,2,13,3.5,12,16,2,2025-08-08 12:20:47
5452,2,14,3.1,12,16,2,2025-08-08 12:20:47
5453,2,15,3.7,12,16,2,2025-08-08 12:20:47
5454,2,16,3.1,12,16,2,2025-08-08 12:20:47
5455,2,17,3.8,12,16,2,2025-08-08 12:20:47
5456,2,18,2.4,12,16,2,2025-08-08 12:20:47
5457,2,19,3.8,12,16,2,2025-08-08 12:20:47
5458,2,20,20.6,12,16,2,2025-08-08 12:20:47
5459,3,10,2.8,12,16,17,2025-08-08 12:20:47
5460,3,11,2.9,12,16,17,2025-08-08 12:20:47
5461,3,12,2.5,12,16,17,2025-08-08 12:20:47
5462,3,13,3.4,12,16,17,2025-08-08 12:20:47
5463,3,14,3.0,12,16,17,2025-08-08 12:20:47
5464,3,15,3.7,12,16,17,2025-08-08 12:20:47
5465,3,16,3.0,12,16,17,2025-08-08 12:20:47
5466,3,17,3.7,12,16,17,2025-08-08 12:20:47
5467,3,18,2.2,12,16,17,2025-08-08 12:20:47
5468,3,19,3.6,12,16,17,2025-08-08 12:20:47
5469,3,20,20.6,12,16,17,2025-08-08 12:20:47
5470,4,10,2.7,12,16,32,2025-08-08 12:20:47
5471,4,11,2.9,12,16,32,2025-08-08 12:20:47
5472,4,12,2.4,12,16,32,2025-08-08 12:20:47
5473,4,13,3.3,12,16,32,2025-08-08 12:20:47
5474,4,14,2.9,12,16,32,2025-08-08 12:20:47
5475,4,15,3.6,12,16,32,2025-08-08 12:20:47
5476,4,16,2.9,12,16,32,2025-08-08 12:20:47
5477,4,17,3.6,12,16,32,2025-08-08 12:20:47
5478,4,18,2.2,12,16,32,2025-08-08 12:20:47
5479,4,19,3.6,12,16,32,2025-08-08 12:20:47
5480,4,20,20.5,12,16,32,2025-08-08 12:20:47
5481,5,10,2.7,12,16,47,2025-08-08 12:20:47
5482,5,11,2.8,12,16,47,2025-08-08 12:20:47
5483,5,12,2.4,12,16,47,2025-08-08 12:20:47
5484,5,13,3.3,12,16,47,2025-08-08 12:20:47
5485,5,14,2.8,12,16,47,2025-08-08 12:20:47
5486,5,15,3.5,12,16,47,2025-08-08 12:20:47
5487,5,16,2.9,12,16,47,2025-08-08 12:20:47
5488,5,17,3.6,12,16,47,2025-08-08 12:20:47
5489,5,18,2.2,12,16,47,2025-08-08 12:20:47
5490,5,19,3.5,12,16,47,2025-08-08 12:20:47
5491,5,20,20.5,12,16,47,2025-08-08 12:20:47
5492,6,10,2.7,12,17,2,2025-08-08 12:20:47
5493,6,11,2.8,12,17,2,2025-08-08 12:20:47
5494,6,12,2.4,12,17,2,2025-08-08 12:20:47
5495,6,13,3.2,12,17,2,2025-08-08 12:20:47
5496,6,14,2.8,12,17,2,2025-08-08 12:20:47
5497,6,15,3.4,12,17,2,2025-08-08 12:20:47
5498,6,16,2.9,12,17,2,2025-08-08 12:20:47
5499,6,17,3.5,12,17,2,2025-08-08 12:20:47
5500,6,18,2.2,12,17,2,2025-08-08 12:20:47
5501,6,19,3.4,12,17,2,2025-08-08 12:20:47
5502,6,20,20.6,12,17,2,2025-08-08 12:20:47
5503,7,10,2.7,12,17,17,2025-08-08 12:20:47
5504,7,11,2.8,12,17,17,2025-08-08 12:20:47
5505,7,12,2.4,12,17,17,2025-08-08 12:20:47
5506,7,13,3.2,12,17,17,2025-08-08 12:20:47
5507,7,14,2.7,12,17,17,2025-08-08 12:20:47
5508,7,15,3.4,12,17,17,2025-08-08 12:20:47
5509,7,16,2.9,12,17,17,2025-08-08 12:20:47
5510,7,17,3.5,12,17,17,2025-08-08 12:20:47
5511,7,18,2.2,12,17,17,2025-08-08 12:20:47
5512,7,19,3.4,12,17,17,2025-08-08 12:20:47
5513,7,20,20.6,12,17,17,2025-08-08 12:20:47
5514,8,10,2.7,12,17,32,2025-08-08 12:20:47
5515,8,11,2.8,12,17,32,2025-08-08 12:20:47
5516,8,12,2.4,12,17,32,2025-08-08 12:20:47
5517,8,13,3.2,12,17,32,2025-08-08 12:20:47
5518,8,14,2.7,12,17,32,2025-08-08 12:20:47
5519,8,15,3.4,12,17,32,2025-08-08 12:20:47
5520,8,16,2.9,12,17,32,2025-08-08 12:20:47
5521,8,17,3.5,12,17,32,2025-08-08 12:20:47
5522,8,18,2.2,12,17,32,2025-08-08 12:20:47
5523,8,19,3.4,12,17,32,2025-08-08 12:20:47
5524,8,20,20.7,12,17,32,2025-08-08 12:20:47
5525,9,10,2.7,12,17,47,2025-08-08 12:20:47
5526,9,11,2.8,12,17,47,2025-08-08 12:20:47
5527,9,12,2.4,12,17,47,2025-08-08 12:20:47
5528,9,13,3.2,12,17,47,2025-08-08 12:20:47
5529,9,14,2.7,12,17,47,2025-08-08 12:20:47
5530,9,15,3.4,12,17,47,2025-08-08 12:20:47
5531,9,16,2.9,12,17,47,2025-08-08 12:20:47
5532,9,17,3.4,12,17,47,2025-08-08 12:20:47
5533,9,18,2.3,12,17,47,2025-08-08 12:20:47
5534,9,19,3.4,12,17,47,2025-08-08 12:20:47
5535,9,20,20.8,12,17,47,2025-08-08 12:20:47
5536,10,10,2.7,12,18,2,2025-08-08 12:20:47
5537,10,11,2.9,12,18,2,2025-08-08 12:20:47
5538,10,12,2.4,12,18,2,2025-08-08 12:20:47
5539,10,13,3.2,12,18,2,2025-08-08 12:20:47
5540,10,14,2.8,12,18,2,2025-08-08 12:20:47
5541,10,15,3.5,12,18,2,2025-08-08 12:20:47
